CustomerId,PlanType,StartDate,EndDate,BillingAmount,AutoRenew
1005,Student,2025-04-17,2025-10-05,9.99,1
2766,Basic,2023-05-12,2026-02-18,9.99,0
3304,Family,2024-05-07,2026-03-24,9.99,0
53,Basic,2023-05-19,2025-08-18,9.99,0
3606,Premium,2023-07-02,2026-01-05,9.99,0
1486,Student,2023-05-28,2025-08-24,9.99,0
813,Free,2025-02-19,2025-12-16,9.99,0
4924,Basic,2024-05-11,2025-06-08,9.99,0
1165,Premium,2023-05-31,2025-07-07,9.99,0
4190,Basic,2024-11-18,2025-06-03,9.99,0
3974,Student,2024-01-02,2025-07-11,9.99,0
2384,Student,2023-05-25,2025-07-13,9.99,0
2110,Basic,2024-07-14,2026-02-17,9.99,1
2302,Family,2024-06-15,2025-10-31,9.99,1
4347,Student,2024-05-31,2026-02-04,9.99,0
682,Basic,2023-10-22,2025-10-31,9.99,0
211,Basic,2023-05-01,2025-11-10,9.99,1
3985,Family,2025-02-08,2026-04-19,9.99,0
354,Family,2024-11-29,2025-07-21,9.99,1
1078,Student,2024-11-19,2025-07-09,9.99,0
3346,Student,2023-10-12,2025-11-16,9.99,1
951,Family,2025-01-06,2025-12-25,9.99,1
24,Family,2024-12-11,2026-02-10,9.99,1
4097,Free,2024-09-24,2026-01-23,9.99,0
4834,Free,2023-06-17,2026-02-08,9.99,0
3146,Free,2023-08-25,2025-10-18,9.99,0
1861,Premium,2024-04-18,2025-11-26,9.99,0
1669,Student,2024-11-30,2026-04-07,9.99,1
922,Premium,2024-08-16,2026-04-15,9.99,1
2829,Basic,2024-03-07,2025-07-31,9.99,0
3741,Family,2023-09-04,2025-10-20,9.99,1
2588,Basic,2024-07-13,2026-02-09,9.99,0
1919,Basic,2024-05-29,2025-09-30,9.99,0
736,Premium,2023-11-27,2025-10-16,9.99,0
1323,Premium,2024-06-01,2026-03-26,9.99,0
4036,Premium,2025-04-05,2026-03-05,9.99,1
4301,Family,2025-04-02,2026-02-08,9.99,1
2337,Student,2025-04-17,2025-10-14,9.99,1
701,Student,2024-09-07,2025-12-21,9.99,0
2119,Premium,2023-08-18,2026-04-13,9.99,1
1855,Premium,2024-11-19,2026-02-15,9.99,0
4533,Basic,2025-02-15,2025-09-24,9.99,1
1281,Basic,2025-01-05,2026-03-03,9.99,0
1653,Premium,2024-02-17,2025-08-04,9.99,1
2347,Family,2023-12-08,2026-03-12,9.99,1
4189,Student,2024-06-13,2026-02-15,9.99,1
122,Basic,2023-07-09,2025-10-03,9.99,0
2395,Family,2024-11-21,2026-03-19,9.99,0
3199,Family,2024-04-08,2026-03-04,9.99,1
2321,Family,2024-07-13,2026-01-23,9.99,1
1162,Student,2024-12-29,2025-07-06,9.99,1
4940,Family,2024-10-31,2025-09-07,9.99,1
1826,Free,2024-10-31,2025-06-11,9.99,1
347,Student,2024-02-22,2025-11-30,9.99,1
2895,Student,2024-01-31,2025-07-28,9.99,0
904,Student,2024-10-30,2025-11-29,9.99,0
4361,Family,2024-09-05,2025-09-27,9.99,0
966,Premium,2023-10-30,2025-12-11,9.99,1
1597,Basic,2025-02-18,2025-12-07,9.99,0
4301,Student,2024-09-08,2025-11-20,9.99,0
2943,Student,2024-02-24,2025-08-24,9.99,1
2398,Basic,2025-01-12,2025-07-16,9.99,1
4331,Premium,2023-06-18,2025-12-18,9.99,1
2387,Basic,2024-01-30,2025-12-02,9.99,0
1053,Free,2025-04-09,2025-11-09,9.99,0
2981,Basic,2025-03-15,2026-03-16,9.99,1
83,Basic,2024-09-16,2026-03-25,9.99,1
1606,Family,2023-08-30,2025-08-26,9.99,0
2465,Family,2024-07-24,2025-12-16,9.99,0
3048,Family,2025-03-26,2026-03-16,9.99,1
2843,Basic,2024-03-01,2025-07-03,9.99,1
3443,Student,2023-08-12,2025-05-30,9.99,0
3817,Student,2024-10-17,2025-12-05,9.99,0
4924,Family,2024-05-24,2026-04-05,9.99,1
4410,Free,2024-08-31,2025-06-01,9.99,1
3100,Student,2024-01-30,2026-01-03,9.99,0
4758,Free,2023-06-25,2025-07-03,9.99,0
454,Free,2024-11-08,2025-11-02,9.99,1
3562,Family,2023-10-16,2025-07-29,9.99,1
282,Free,2024-11-21,2025-07-21,9.99,1
68,Student,2024-08-23,2025-10-12,9.99,1
444,Free,2023-07-21,2025-12-11,9.99,1
308,Basic,2025-01-25,2026-01-10,9.99,0
4850,Student,2025-03-11,2025-12-16,9.99,1
923,Premium,2023-06-08,2026-02-13,9.99,0
621,Student,2024-11-27,2025-12-02,9.99,1
3203,Premium,2024-09-07,2026-01-24,9.99,1
4822,Basic,2024-09-18,2025-10-13,9.99,1
3035,Student,2023-09-15,2026-04-20,9.99,1
436,Free,2023-04-30,2025-12-11,9.99,1
2018,Premium,2023-05-22,2025-11-28,9.99,0
3410,Premium,2024-09-12,2025-07-30,9.99,1
1669,Family,2024-11-30,2025-06-03,9.99,1
3008,Student,2023-05-11,2026-02-13,9.99,0
959,Premium,2024-05-29,2025-08-03,9.99,0
845,Basic,2024-10-28,2025-11-12,9.99,1
3194,Family,2023-11-19,2025-08-22,9.99,0
1310,Family,2023-12-10,2025-08-07,9.99,0
3503,Free,2023-07-02,2025-08-05,9.99,1
4359,Family,2024-09-02,2025-06-22,9.99,1
1063,Student,2024-02-13,2026-02-25,9.99,1
4815,Family,2024-07-30,2025-12-30,9.99,1
2863,Basic,2025-02-19,2025-08-27,9.99,1
4629,Premium,2024-01-09,2025-09-28,9.99,0
4106,Basic,2023-09-17,2025-07-10,9.99,1
836,Premium,2025-01-24,2026-02-16,9.99,1
4078,Free,2023-06-25,2025-11-20,9.99,0
2390,Basic,2024-01-02,2026-03-03,9.99,0
3284,Family,2025-04-07,2025-11-26,9.99,0
4397,Premium,2024-09-24,2026-03-06,9.99,0
2453,Basic,2023-09-22,2025-11-24,9.99,1
916,Student,2023-08-10,2025-08-28,9.99,1
516,Family,2024-12-11,2025-06-22,9.99,1
4988,Free,2025-02-04,2026-01-21,9.99,1
2331,Free,2025-04-16,2025-05-30,9.99,0
1910,Basic,2023-05-31,2026-02-09,9.99,0
1388,Student,2024-01-18,2025-07-01,9.99,0
3118,Basic,2024-04-15,2026-01-17,9.99,1
4250,Family,2023-11-19,2025-10-16,9.99,0
1931,Premium,2024-01-31,2026-04-01,9.99,1
3712,Family,2023-12-02,2025-09-20,9.99,0
2412,Basic,2024-07-01,2025-08-03,9.99,1
3718,Basic,2023-08-05,2026-02-22,9.99,0
1026,Family,2024-08-13,2025-07-19,9.99,1
899,Basic,2023-07-02,2025-12-18,9.99,0
1468,Family,2025-01-19,2025-11-16,9.99,0
2225,Basic,2023-08-28,2026-04-01,9.99,0
1941,Basic,2024-06-09,2025-07-14,9.99,1
2282,Premium,2025-02-25,2025-08-22,9.99,0
1908,Free,2023-10-09,2026-01-04,9.99,1
4178,Family,2023-10-18,2025-11-02,9.99,0
2154,Student,2023-06-08,2025-08-16,9.99,1
2873,Family,2023-12-16,2025-07-24,9.99,1
4470,Premium,2023-05-20,2025-10-28,9.99,1
2085,Student,2024-12-01,2025-10-24,9.99,1
4076,Premium,2024-05-09,2026-03-11,9.99,1
3346,Premium,2024-06-06,2025-12-13,9.99,0
3995,Basic,2024-06-09,2026-02-07,9.99,0
2114,Family,2023-07-20,2025-07-15,9.99,1
4539,Free,2024-12-31,2025-09-15,9.99,0
1875,Free,2024-07-24,2025-10-15,9.99,1
3438,Free,2024-12-14,2025-07-03,9.99,0
2985,Family,2024-04-17,2025-12-10,9.99,1
586,Student,2025-03-13,2025-09-10,9.99,1
2644,Student,2023-10-09,2025-08-08,9.99,1
1548,Free,2023-05-01,2026-03-02,9.99,1
3978,Premium,2025-04-26,2025-07-28,9.99,0
9,Basic,2024-02-01,2025-08-28,9.99,1
4142,Family,2024-04-12,2025-09-14,9.99,1
3319,Premium,2023-06-10,2025-09-30,9.99,1
1471,Free,2024-01-24,2025-08-31,9.99,0
3883,Premium,2023-05-18,2025-10-21,9.99,0
1398,Basic,2024-10-14,2025-08-27,9.99,1
163,Family,2025-01-19,2026-03-20,9.99,0
4098,Family,2024-04-06,2025-10-23,9.99,0
259,Premium,2023-12-27,2025-07-16,9.99,0
2270,Free,2023-12-30,2026-01-15,9.99,0
4392,Basic,2024-11-05,2025-06-30,9.99,0
2407,Family,2023-07-23,2025-07-26,9.99,0
874,Basic,2023-07-14,2026-04-20,9.99,0
3214,Basic,2024-01-20,2026-02-14,9.99,0
629,Family,2024-02-21,2025-08-09,9.99,1
4139,Student,2023-07-10,2026-02-22,9.99,1
4617,Family,2023-12-21,2025-09-11,9.99,0
1466,Premium,2025-04-03,2026-04-26,9.99,1
997,Family,2024-04-15,2025-08-06,9.99,1
2944,Family,2025-03-08,2025-07-01,9.99,0
1116,Family,2024-08-05,2026-04-09,9.99,1
1135,Premium,2023-09-05,2025-08-20,9.99,1
4429,Student,2024-10-03,2025-09-28,9.99,0
862,Free,2025-02-26,2026-01-15,9.99,0
3355,Student,2024-03-26,2026-02-25,9.99,1
2174,Student,2024-11-17,2025-06-13,9.99,1
162,Family,2023-11-13,2026-01-07,9.99,1
4393,Student,2024-10-25,2025-11-17,9.99,0
3341,Basic,2025-02-16,2025-09-04,9.99,1
546,Free,2023-09-05,2025-07-31,9.99,1
4989,Premium,2024-03-19,2025-08-15,9.99,0
14,Student,2023-11-02,2025-06-09,9.99,1
3400,Basic,2024-11-19,2025-08-11,9.99,1
1311,Family,2024-10-25,2026-01-21,9.99,0
4541,Basic,2024-08-27,2025-06-26,9.99,1
1931,Family,2024-08-22,2026-01-31,9.99,0
541,Premium,2023-05-10,2025-09-10,9.99,0
1514,Family,2024-08-28,2025-09-22,9.99,1
4734,Basic,2023-06-05,2025-06-05,9.99,1
3501,Student,2025-01-20,2025-12-10,9.99,1
3668,Free,2023-10-04,2026-02-27,9.99,1
4472,Free,2024-10-24,2025-07-10,9.99,0
4798,Premium,2025-01-14,2026-01-09,9.99,0
100,Premium,2024-07-20,2025-07-03,9.99,1
2032,Family,2023-12-19,2025-09-11,9.99,1
4445,Free,2023-07-23,2025-07-15,9.99,1
3151,Student,2023-10-09,2025-09-19,9.99,0
2767,Premium,2025-04-19,2025-09-22,9.99,0
537,Student,2024-08-26,2025-09-08,9.99,0
3224,Premium,2025-03-08,2025-10-15,9.99,0
1658,Free,2025-03-12,2026-03-03,9.99,0
1055,Free,2024-08-29,2026-02-05,9.99,1
147,Free,2024-04-22,2025-10-09,9.99,0
2437,Family,2024-01-03,2025-08-19,9.99,0
1650,Student,2024-04-06,2025-07-28,9.99,1
1234,Student,2024-03-31,2025-11-06,9.99,1
416,Family,2023-11-14,2025-07-09,9.99,0
3419,Free,2024-09-08,2025-11-24,9.99,0
3418,Free,2024-07-22,2026-01-19,9.99,0
3596,Basic,2025-01-02,2025-07-08,9.99,1
3659,Free,2024-07-19,2026-01-25,9.99,1
2772,Student,2023-12-11,2025-12-17,9.99,1
879,Basic,2025-03-21,2025-07-03,9.99,1
463,Premium,2024-03-11,2025-10-02,9.99,0
774,Family,2025-04-11,2025-08-14,9.99,1
3555,Family,2024-08-20,2025-08-17,9.99,0
1385,Student,2024-12-04,2025-05-29,9.99,1
2459,Premium,2024-09-29,2025-10-07,9.99,1
2576,Student,2023-12-28,2026-03-30,9.99,0
275,Student,2024-09-04,2026-01-24,9.99,0
4408,Basic,2024-08-18,2025-12-19,9.99,0
947,Student,2024-02-25,2025-07-09,9.99,1
3839,Family,2023-06-01,2025-10-28,9.99,1
4044,Premium,2023-06-10,2025-10-28,9.99,0
2166,Free,2025-02-21,2026-01-24,9.99,1
1253,Free,2024-07-05,2025-08-18,9.99,1
3918,Student,2025-01-13,2025-12-06,9.99,0
4055,Free,2025-01-09,2025-12-06,9.99,0
4366,Family,2024-10-28,2026-03-26,9.99,0
1,Student,2023-09-26,2025-09-28,9.99,1
2098,Premium,2024-07-21,2025-09-03,9.99,0
1295,Student,2024-01-16,2026-04-16,9.99,1
476,Premium,2024-01-26,2025-06-05,9.99,0
1365,Premium,2023-06-14,2025-06-29,9.99,1
493,Premium,2024-03-01,2025-07-21,9.99,0
4290,Student,2023-11-26,2026-02-05,9.99,0
1513,Premium,2023-11-11,2025-06-05,9.99,1
4444,Family,2023-12-23,2025-11-10,9.99,1
2911,Family,2024-07-24,2026-03-19,9.99,0
1895,Family,2025-02-16,2026-03-15,9.99,1
4893,Family,2023-12-28,2025-09-28,9.99,1
774,Family,2025-02-22,2026-01-23,9.99,0
626,Student,2023-09-15,2025-10-15,9.99,1
2855,Family,2024-07-14,2025-07-09,9.99,0
1993,Family,2024-10-04,2025-09-08,9.99,0
3186,Student,2025-04-05,2025-11-28,9.99,1
3947,Premium,2024-01-23,2025-08-31,9.99,0
3056,Basic,2025-02-15,2025-07-05,9.99,1
920,Family,2023-07-17,2025-07-15,9.99,1
1705,Student,2024-08-05,2025-08-14,9.99,0
4449,Student,2025-01-07,2025-09-20,9.99,0
1754,Free,2023-10-02,2026-02-05,9.99,1
2199,Free,2025-02-23,2025-08-19,9.99,1
1296,Free,2023-07-19,2025-09-05,9.99,0
1900,Free,2023-12-14,2025-11-26,9.99,1
2859,Basic,2024-09-02,2025-12-29,9.99,1
2587,Basic,2024-02-28,2025-08-08,9.99,1
740,Free,2024-12-04,2026-02-15,9.99,0
3638,Family,2024-09-21,2025-07-03,9.99,1
1312,Premium,2023-10-11,2026-02-01,9.99,0
4130,Basic,2023-09-22,2026-04-22,9.99,1
2092,Family,2024-04-04,2026-04-06,9.99,1
1750,Student,2023-06-22,2025-07-01,9.99,1
1406,Free,2024-05-13,2025-11-27,9.99,0
1919,Basic,2023-08-08,2026-03-27,9.99,1
353,Premium,2023-09-21,2025-11-08,9.99,1
4673,Family,2024-11-24,2025-08-21,9.99,0
229,Family,2024-02-15,2026-01-25,9.99,0
2302,Premium,2024-03-04,2025-07-13,9.99,1
2225,Family,2025-04-15,2025-09-03,9.99,1
3987,Premium,2024-02-04,2025-09-24,9.99,1
4055,Premium,2024-02-23,2025-06-10,9.99,1
1871,Family,2024-09-16,2025-11-18,9.99,1
1827,Premium,2024-12-29,2025-08-18,9.99,0
4656,Basic,2023-05-01,2025-06-08,9.99,0
2060,Free,2024-10-03,2026-02-14,9.99,1
3998,Basic,2023-10-07,2026-02-18,9.99,1
832,Free,2025-02-14,2025-08-03,9.99,1
1661,Student,2023-11-30,2025-10-10,9.99,0
4644,Basic,2024-09-16,2025-10-28,9.99,1
1959,Free,2024-12-28,2026-02-23,9.99,0
3358,Family,2025-04-12,2025-09-20,9.99,1
2824,Student,2024-07-11,2025-08-28,9.99,1
1194,Free,2024-10-14,2026-01-19,9.99,0
4826,Free,2025-01-15,2025-11-07,9.99,0
3847,Free,2024-01-04,2026-04-07,9.99,1
2509,Free,2024-12-30,2025-12-18,9.99,1
1465,Student,2025-01-12,2026-02-25,9.99,0
429,Student,2025-02-28,2025-07-01,9.99,0
612,Student,2025-02-17,2025-11-13,9.99,0
4660,Student,2024-05-04,2026-02-21,9.99,1
4598,Free,2024-11-25,2025-09-16,9.99,1
4079,Family,2024-09-20,2025-11-18,9.99,1
4038,Basic,2023-05-26,2025-06-10,9.99,0
2107,Family,2023-07-05,2025-07-10,9.99,0
449,Premium,2024-12-18,2025-09-07,9.99,1
2486,Family,2024-10-01,2025-11-11,9.99,0
2764,Student,2023-06-26,2026-01-07,9.99,0
4243,Student,2025-03-13,2025-06-01,9.99,0
1983,Premium,2024-06-28,2025-08-13,9.99,0
324,Family,2024-05-27,2025-10-27,9.99,1
911,Student,2024-11-25,2026-02-01,9.99,1
4933,Free,2024-03-30,2025-11-20,9.99,0
805,Student,2025-01-11,2025-09-28,9.99,0
2779,Basic,2023-10-03,2025-11-19,9.99,0
777,Premium,2025-03-15,2026-02-15,9.99,1
4073,Family,2023-09-19,2025-08-30,9.99,0
4323,Free,2023-08-30,2026-01-25,9.99,0
2606,Family,2024-12-13,2026-03-10,9.99,1
297,Basic,2024-05-14,2025-11-07,9.99,0
4968,Student,2025-02-04,2025-11-07,9.99,1
954,Student,2025-01-26,2026-03-11,9.99,1
3018,Family,2023-06-24,2025-12-26,9.99,0
3795,Family,2023-09-25,2026-01-31,9.99,0
2938,Family,2023-04-27,2025-07-21,9.99,0
296,Premium,2023-07-22,2025-10-10,9.99,1
619,Family,2024-06-25,2025-09-07,9.99,1
4622,Premium,2024-10-29,2025-12-10,9.99,0
2370,Student,2023-08-17,2025-10-02,9.99,1
1902,Student,2023-08-05,2025-10-18,9.99,1
3086,Student,2025-01-19,2025-11-24,9.99,1
4535,Premium,2023-07-17,2025-09-25,9.99,1
3694,Free,2024-02-06,2026-04-08,9.99,0
267,Family,2025-01-15,2026-04-20,9.99,0
1186,Family,2024-08-19,2025-09-09,9.99,0
2247,Free,2024-08-17,2025-06-01,9.99,0
3271,Free,2023-12-14,2025-09-03,9.99,0
3971,Basic,2024-12-25,2025-07-14,9.99,1
161,Basic,2025-04-09,2025-12-05,9.99,0
442,Basic,2023-05-09,2025-12-02,9.99,0
1577,Premium,2023-10-12,2026-03-01,9.99,1
4338,Student,2023-10-19,2025-12-09,9.99,1
4093,Free,2023-09-20,2025-10-10,9.99,0
590,Free,2025-03-20,2025-08-23,9.99,1
4454,Family,2023-12-29,2025-07-22,9.99,1
3711,Student,2024-02-14,2026-01-29,9.99,1
2779,Basic,2025-02-19,2025-11-14,9.99,0
4530,Family,2025-02-04,2026-04-18,9.99,1
2282,Student,2023-10-03,2025-12-18,9.99,1
3946,Premium,2024-12-20,2026-02-01,9.99,0
1991,Student,2024-08-23,2025-06-28,9.99,1
3848,Family,2025-04-24,2025-09-25,9.99,1
150,Basic,2023-07-25,2025-08-13,9.99,0
1734,Premium,2023-08-05,2025-06-23,9.99,0
4532,Family,2024-12-24,2025-07-23,9.99,0
2425,Premium,2024-07-20,2025-11-14,9.99,1
3795,Premium,2024-06-18,2025-08-20,9.99,0
1455,Student,2024-04-13,2025-09-02,9.99,0
4084,Free,2023-08-29,2025-12-27,9.99,1
4586,Free,2023-06-24,2025-12-12,9.99,0
4801,Family,2024-06-06,2025-08-11,9.99,0
818,Family,2024-07-30,2026-01-06,9.99,1
3619,Family,2024-01-31,2025-10-21,9.99,1
2664,Student,2024-07-15,2026-01-22,9.99,1
3609,Free,2025-02-16,2025-10-31,9.99,0
3931,Free,2023-10-21,2025-12-04,9.99,0
3713,Basic,2024-06-29,2025-12-23,9.99,0
286,Basic,2024-07-29,2025-06-15,9.99,0
3385,Premium,2023-06-26,2025-07-29,9.99,1
3666,Free,2023-08-10,2026-01-17,9.99,1
513,Free,2023-09-26,2026-01-06,9.99,1
4949,Free,2024-06-17,2026-04-05,9.99,1
3947,Family,2024-05-13,2025-07-16,9.99,1
3040,Premium,2025-02-22,2026-02-08,9.99,1
4776,Free,2023-11-04,2026-03-26,9.99,1
3640,Premium,2024-09-13,2025-05-29,9.99,1
3719,Premium,2023-08-20,2025-11-08,9.99,0
2901,Basic,2023-10-25,2025-12-11,9.99,0
1111,Family,2023-09-19,2025-10-09,9.99,1
2563,Basic,2023-12-22,2025-06-29,9.99,0
676,Student,2023-12-13,2026-02-05,9.99,1
1169,Family,2025-02-26,2025-10-15,9.99,0
4760,Free,2023-05-16,2025-06-17,9.99,0
2574,Free,2023-09-15,2025-08-03,9.99,0
2212,Student,2025-03-01,2025-10-31,9.99,0
569,Student,2024-08-08,2025-12-20,9.99,1
3765,Basic,2024-07-28,2025-10-16,9.99,1
2613,Premium,2025-04-11,2025-12-07,9.99,0
2021,Premium,2025-01-05,2025-11-29,9.99,0
3321,Free,2025-03-25,2025-07-31,9.99,1
1326,Free,2024-08-25,2025-08-19,9.99,0
841,Premium,2023-09-17,2025-12-01,9.99,0
3597,Basic,2025-01-20,2025-08-28,9.99,0
449,Premium,2024-07-27,2025-09-26,9.99,1
3244,Basic,2023-10-07,2025-08-02,9.99,0
4752,Student,2023-06-03,2025-07-24,9.99,1
2926,Free,2024-12-21,2026-03-28,9.99,0
3131,Family,2023-11-02,2025-10-29,9.99,1
4302,Premium,2023-05-15,2026-03-31,9.99,0
2497,Student,2024-04-14,2025-12-11,9.99,0
4894,Free,2024-09-11,2025-10-27,9.99,0
1879,Student,2024-04-23,2025-06-13,9.99,0
2387,Family,2025-04-09,2025-07-09,9.99,0
4641,Basic,2025-02-11,2025-11-15,9.99,1
2264,Family,2024-10-06,2025-08-14,9.99,0
883,Free,2024-09-03,2025-07-11,9.99,1
4842,Premium,2024-04-27,2026-04-22,9.99,1
3434,Basic,2025-01-14,2025-08-09,9.99,1
454,Basic,2023-12-28,2025-11-13,9.99,0
2194,Basic,2023-12-15,2025-12-09,9.99,1
4411,Family,2024-01-28,2025-06-09,9.99,0
2953,Student,2024-07-26,2026-04-03,9.99,0
2473,Premium,2023-06-09,2026-03-25,9.99,0
389,Premium,2024-10-07,2025-11-08,9.99,1
822,Family,2023-05-25,2025-08-27,9.99,0
1051,Family,2023-11-02,2025-10-21,9.99,1
3442,Free,2025-03-15,2025-08-25,9.99,1
2359,Family,2025-01-25,2025-10-22,9.99,0
2773,Free,2024-11-17,2025-11-06,9.99,0
294,Family,2025-03-07,2025-11-18,9.99,0
4522,Premium,2023-08-08,2025-06-22,9.99,0
3784,Basic,2025-04-04,2025-10-02,9.99,0
546,Basic,2024-05-23,2025-07-28,9.99,0
4325,Free,2024-04-07,2026-03-13,9.99,0
4443,Family,2023-09-03,2026-04-08,9.99,0
31,Basic,2023-09-10,2025-12-21,9.99,0
299,Basic,2025-04-23,2025-12-10,9.99,0
2998,Family,2024-07-01,2025-06-12,9.99,0
2528,Basic,2023-08-05,2026-03-17,9.99,0
1015,Free,2023-10-31,2026-02-13,9.99,1
3286,Family,2024-12-01,2025-11-08,9.99,1
1491,Basic,2024-03-01,2025-12-15,9.99,1
2289,Premium,2024-01-03,2025-10-18,9.99,1
1308,Free,2023-10-29,2025-08-28,9.99,1
382,Family,2025-02-26,2025-08-19,9.99,0
3937,Student,2023-06-19,2025-09-26,9.99,1
3588,Family,2024-04-18,2025-07-26,9.99,1
4541,Student,2024-03-12,2025-11-22,9.99,0
3009,Family,2024-08-25,2025-07-25,9.99,0
4389,Basic,2025-01-12,2025-06-14,9.99,0
3383,Family,2024-03-21,2025-10-25,9.99,0
3164,Free,2023-07-24,2026-02-25,9.99,0
4372,Student,2024-12-16,2025-09-07,9.99,1
4191,Free,2024-01-08,2026-03-15,9.99,1
3396,Basic,2025-02-12,2025-06-15,9.99,1
1792,Student,2024-12-14,2025-12-03,9.99,0
1061,Premium,2024-12-14,2026-03-22,9.99,0
3132,Premium,2024-10-09,2025-07-03,9.99,1
3564,Student,2023-05-15,2026-02-09,9.99,0
1524,Family,2025-02-19,2026-03-01,9.99,0
3044,Premium,2024-07-16,2025-12-07,9.99,1
251,Basic,2024-11-09,2025-12-28,9.99,0
2112,Premium,2025-01-08,2026-04-04,9.99,1
4688,Basic,2024-07-14,2025-09-10,9.99,1
875,Family,2023-09-29,2025-08-22,9.99,1
2853,Premium,2024-02-10,2026-02-03,9.99,1
4667,Free,2025-02-23,2025-06-23,9.99,0
1251,Family,2024-12-15,2025-06-01,9.99,0
429,Premium,2024-07-01,2026-01-04,9.99,0
4070,Premium,2024-10-31,2026-01-22,9.99,0
1060,Basic,2024-05-19,2026-02-10,9.99,1
3537,Basic,2023-10-25,2025-07-26,9.99,0
433,Basic,2023-12-08,2025-07-06,9.99,0
1222,Premium,2025-01-05,2025-08-26,9.99,1
3373,Student,2024-09-15,2025-11-02,9.99,0
541,Premium,2025-03-01,2026-02-04,9.99,1
4848,Free,2024-08-18,2025-07-13,9.99,0
3470,Premium,2024-10-28,2025-11-30,9.99,1
3786,Free,2024-10-07,2025-07-23,9.99,1
3770,Family,2024-09-02,2025-07-15,9.99,1
1803,Free,2024-11-29,2026-02-18,9.99,1
4899,Family,2024-11-01,2025-06-15,9.99,1
3942,Student,2024-06-12,2026-04-09,9.99,0
1342,Basic,2024-07-31,2025-09-09,9.99,0
3706,Free,2023-09-15,2025-05-31,9.99,0
3951,Student,2023-12-03,2025-11-10,9.99,0
4591,Basic,2024-06-23,2026-01-17,9.99,1
2883,Family,2023-09-19,2025-12-08,9.99,1
2464,Family,2023-04-28,2025-12-09,9.99,0
2291,Family,2024-11-20,2026-01-28,9.99,1
1387,Basic,2024-08-06,2025-06-27,9.99,0
2608,Free,2023-08-07,2025-07-08,9.99,0
4117,Free,2023-08-13,2025-10-28,9.99,0
1873,Basic,2023-08-25,2025-07-21,9.99,0
457,Basic,2023-06-26,2025-10-17,9.99,1
2701,Student,2023-11-16,2026-03-07,9.99,0
740,Free,2023-07-04,2026-01-28,9.99,0
4300,Student,2024-07-08,2025-10-27,9.99,0
659,Basic,2024-03-10,2025-10-02,9.99,1
3037,Premium,2024-04-12,2026-02-10,9.99,0
3515,Free,2025-01-11,2025-09-15,9.99,1
3311,Student,2024-03-12,2025-10-05,9.99,1
1222,Free,2024-07-19,2025-11-23,9.99,0
712,Basic,2025-01-22,2025-06-11,9.99,0
2086,Family,2023-11-24,2025-11-24,9.99,0
1254,Student,2023-11-20,2026-03-28,9.99,0
3248,Family,2024-09-01,2026-03-24,9.99,1
673,Family,2024-01-23,2025-10-14,9.99,1
1750,Basic,2024-06-17,2026-03-12,9.99,0
4649,Premium,2024-03-14,2025-06-28,9.99,0
2740,Free,2023-05-13,2026-04-02,9.99,0
3212,Premium,2023-11-09,2026-04-15,9.99,0
564,Student,2024-02-20,2025-08-04,9.99,0
408,Premium,2023-10-26,2026-01-05,9.99,1
4977,Free,2024-11-22,2025-09-23,9.99,1
1086,Free,2023-12-17,2025-12-08,9.99,0
703,Premium,2024-05-09,2025-07-21,9.99,0
297,Free,2025-04-03,2025-10-01,9.99,1
3551,Premium,2025-03-13,2025-12-11,9.99,0
1518,Family,2023-10-13,2025-10-26,9.99,1
4576,Premium,2023-08-24,2025-07-02,9.99,0
194,Basic,2024-06-20,2025-12-15,9.99,1
3499,Basic,2023-06-15,2025-06-21,9.99,1
3240,Family,2023-08-12,2025-06-30,9.99,1
361,Basic,2024-11-06,2025-06-22,9.99,0
2240,Family,2025-01-13,2025-08-02,9.99,1
1158,Student,2025-02-06,2025-07-02,9.99,0
2580,Basic,2023-08-13,2026-03-09,9.99,0
2066,Free,2023-05-04,2026-04-17,9.99,0
3058,Basic,2024-06-21,2025-12-13,9.99,0
4115,Free,2023-08-01,2025-09-19,9.99,1
732,Premium,2025-01-26,2025-08-16,9.99,1
2291,Free,2024-04-19,2025-12-14,9.99,1
1613,Free,2024-09-08,2026-02-10,9.99,1
663,Premium,2025-02-10,2025-07-03,9.99,1
4747,Basic,2025-02-05,2025-09-27,9.99,0
2950,Student,2024-09-22,2025-07-28,9.99,0
2608,Basic,2024-09-13,2026-01-20,9.99,1
4459,Family,2024-08-14,2026-03-30,9.99,0
1115,Free,2025-03-18,2025-12-29,9.99,1
4500,Basic,2024-11-24,2025-11-26,9.99,0
2984,Basic,2023-09-11,2026-01-12,9.99,1
4466,Free,2024-01-13,2026-02-21,9.99,1
2361,Premium,2024-06-27,2026-03-20,9.99,1
60,Premium,2024-03-24,2025-07-21,9.99,0
1985,Premium,2024-10-30,2025-08-02,9.99,1
2210,Student,2023-08-15,2025-08-25,9.99,0
73,Basic,2025-03-13,2025-10-24,9.99,0
3612,Free,2023-05-04,2026-04-12,9.99,0
3276,Family,2025-03-18,2025-12-15,9.99,1
2892,Family,2024-10-28,2025-10-30,9.99,0
1561,Student,2024-09-26,2025-09-22,9.99,1
2950,Student,2024-05-10,2025-12-01,9.99,1
238,Student,2024-05-15,2025-08-20,9.99,0
2453,Student,2025-03-08,2026-02-18,9.99,0
2250,Premium,2024-05-28,2026-01-23,9.99,0
